ItemName,UnitName,TransactionDate,UnitPrice
Adhesive (conmix),Bag,11/6/2018,500
Adhesive (conmix),Bag,11/19/2018,500
Adhesive (conmix),Bag,2/18/2019,500
Adhesive (conmix),Bag,8/28/2013,675
"Tiles, STS 59400",Sft,11/1/2014,192
Adhesive (conmix),Bag,4/3/2019,685
Adhesive (conmix),Bag,3/8/2020,560
Adhesive (conmix),Bag,10/16/2019,510
Adhesive (conmix),Bag,10/13/2019,510
Adhesive (conmix),Bag,5/16/2019,500
Adhesive (conmix),Bag,1/4/2020,510
Adhesive (conmix),Bag,8/13/2020,560
Adhesive (conmix),Bag,5/12/2019,500
Adhesive (conmix),Bag,9/4/2019,510
"Tiles, Paver 6"" x 6"" (Sft)",Sft,2/14/2016,145
Adhesive (conmix),Bag,7/9/2020,650
Adhesive (conmix),Bag,9/10/2015,650
Adhesive (conmix),Bag,10/8/2015,650
Adhesive (conmix),Bag,5/23/2015,650
Wooden Floor (Walnut),Sft,3/18/2022,1550
Adhesive (conmix),Bag,11/23/2022,512
Adhesive (conmix),Bag,11/2/2022,512
Pavement Tiles,Sft,9/21/2022,160
Paver Tiles,Nos,6/23/2025,32
Adhesive (conmix),Bag,7/6/2020,700
Adhesive (conmix),Bag,9/26/2022,512
Adhesive (conmix),Bag,7/1/2013,670
Tiles,Sft,9/10/2018,220
Tiles,Sft,1/8/2017,200
MS Grill Repairing Work,Sft,12/15/2015,34
Bracing work by I-Joist,Kg,9/10/2020,18
Bracing work by I-Joist,Kg,9/10/2020,18
MS Bar shifting (MT),MT,10/31/2020,232.44
Single layer brick flat soling,Sft,3/18/2021,1.99
Safety Canopy Making,Sft,4/10/2021,181.5
Shore Pile (3 Leg),Rft,5/23/2022,225
Shore Pile (3 Leg),Rft,5/23/2022,225
Shore Pile (3 Leg),Rft,7/23/2022,225
Shore Pile (3 Leg),Rft,8/1/2022,225
Shore Pile (3 Leg),Rft,8/1/2022,225
Shore Pile (3 Leg),Rft,6/9/2022,225
Shore Pile (3 Leg),Rft,6/30/2022,225
Safety Canopy Making,Sft,11/26/2020,30
MS Bar shifting (MT),MT,5/30/2021,250
Safety Canopy Making,Sft,7/18/2020,1455.13
"Civil Work at 5th floor including Casting, rebar binding, shuttering, plaster etc. all complete",Sft,2/23/2021,150
MS Bar shifting (MT),MT,2/23/2021,250
MS Bar shifting (MT),MT,3/1/2021,250
Bracing work by I-Joist,Kg,2/13/2020,34
MS Bar shifting (MT),MT,3/18/2021,232.44
MS Bar shifting (MT),MT,7/18/2020,250
MS Bar shifting (MT),MT,7/18/2020,232.44
MS Bar shifting (MT),MT,11/26/2020,232.44
Safety Canopy Making,Sft,4/10/2021,30
Bracing work by I-Joist,Kg,12/27/2020,15
Safety Canopy Making,Sft,1/12/2023,30
Bracing work by I-Joist,Kg,8/19/2019,15
Bracing work by I-Joist,Kg,9/20/2021,17
Bracing work by I-Joist,Kg,9/20/2021,17
Bracing work by I-Joist,Kg,12/29/2019,30
Bracing work by I-Joist,Kg,7/15/2020,30
MS Bar shifting (MT),MT,5/30/2021,250
Safety Canopy Making,Sft,4/21/2022,30
Safety Canopy Making,Sft,10/24/2022,30
Shore Pile (3 Leg),Rft,8/22/2023,300
Bracing work by I-Joist,Kg,3/27/2022,11
Shore Pile (3 Leg),Rft,4/19/2022,225
Shore Pile (3 Leg),Rft,3/23/2022,225
Bracing work by I-Joist,Kg,10/13/2022,12.54
Bracing work by I-Joist,Kg,10/2/2019,30
Bracing work by I-Joist,Kg,5/24/2021,30
Bracing work by I-Joist,Kg,5/27/2021,30
Safety Canopy Making,Sft,4/3/2024,30
Tiles,Sft,1/26/2017,200
Tiles,Sft,3/14/2017,200
Tiles,Sft,9/24/2018,245
Tiles,Sft,9/24/2018,485
Tiles,Sft,9/26/2018,445
Tiles,Sft,9/26/2018,445
Tiles,Sft,11/24/2020,210
Tiles,Sft,8/10/2025,2700
Tiles,Sft,5/26/2025,450
Tiles,Sft,2/27/2025,375
Tiles,Sft,3/1/2025,1500
Tiles,Sft,3/3/2025,260
Tiles,Sft,12/25/2021,845
Tiles,Sft,11/28/2021,450
Tiles,Sft,11/28/2021,450
Tiles,Sft,11/28/2021,240
Tiles,Sft,11/28/2021,240
Tiles,Sft,11/28/2021,380
Tiles,Sft,11/28/2021,280
Tiles,Sft,11/28/2021,500
Tiles,Sft,11/28/2021,240
Tiles,Sft,11/28/2021,450
Tiles,Sft,5/15/2024,380
Tiles,Sft,5/15/2024,265
Tiles,Sft,2/10/2022,280
Tiles,Sft,5/14/2025,260
"Tiles, Wall 12"" x 24""",Sft,9/16/2017,180
Tiles,Sft,6/3/2025,260
Tiles,Sft,10/26/2023,240
Tiles,Sft,10/26/2023,105
Tiles,Sft,10/26/2023,94
Tiles,Sft,5/28/2024,3851.93
Tiles,Sft,5/30/2024,793.77
Tiles,Sft,11/23/2024,765
Tiles,Sft,2/13/2024,550
Tiles,Sft,2/13/2024,94
Tiles,Sft,2/13/2024,94
Tiles,Sft,5/16/2022,83
Tiles,Sft,7/30/2025,1114.33
Tiles,Sft,7/3/2025,2700
Tiles,Sft,6/30/2021,380
Tiles,Sft,6/30/2021,240
Tiles,Sft,6/30/2021,240
"Tiles		 ",Sft,2/15/2022,230
"Tiles		 ",Sft,2/15/2022,87
"Tiles		 ",Sft,2/15/2022,87
"Tiles		 ",Sft,3/22/2023,1490
"Tiles		 ",Sft,12/29/2022,90
"Tiles		 ",Sft,12/29/2022,85
"Tiles		 ",Sft,12/29/2022,230
"Tiles		 ",Sft,1/22/2023,1600
"Tiles		 ",Sft,1/22/2023,230
"Tiles		 ",Sft,6/11/2023,110
"Tiles		 ",Sft,5/17/2022,420
"Tiles		 ",Sft,9/7/2021,240
"Tiles		 ",Sft,9/15/2021,185
"Tiles		 ",Sft,9/15/2021,185
"Tiles		 ",Sft,9/7/2021,240
"Tiles		 ",Sft,9/15/2021,185
"Tiles		 ",Sft,9/15/2021,185
"Tiles		 ",Sft,9/15/2021,185
"Tiles		 ",Sft,9/7/2021,240
"Tiles		 ",Sft,9/15/2021,185
"Tiles		 ",Sft,5/17/2022,250
"Tiles		 ",Sft,4/5/2023,300
"Tiles		 ",Sft,11/10/2024,680
"Tiles		 ",Sft,11/10/2024,1150
"Tiles		 ",Sft,11/10/2024,260
"Tiles		 ",Sft,11/10/2024,375
"Tiles		 ",Sft,11/10/2024,375
"Tiles		 ",Sft,1/19/2025,260
"Tiles		 ",Sft,1/19/2025,800
"Tiles		 ",Sft,9/7/2021,240
"Tiles		 ",Sft,9/7/2021,240
"Tiles		 ",Sft,12/30/2024,490
"Tiles		 ",Sft,12/31/2024,265
"Tiles		 ",Sft,11/24/2021,230
"Tiles		 ",Sft,11/30/2021,165
"Tiles		 ",Sft,11/30/2021,92
"Tiles		 ",Sft,11/30/2021,82
"Tiles		 ",Sft,12/1/2024,375
"Tiles		 ",Sft,6/3/2025,800
"Tiles		 ",Sft,10/15/2024,960
"Tiles		 ",Sft,10/15/2024,1010
Basin Mixture+Shower Mixture+Shower Head+Spout,Set,7/10/2014,92500
Ringlock Stander without Coupling Ping 1500mm,Nos,5/31/2023,1462
"MS pipe 1/2"" ( 40 Schedule seamless)",Rft,9/10/2022,130
"Tiles		 ",Sft,12/11/2024,375
"Tiles		 ",Sft,12/11/2024,375
"Tiles		 ",Sft,11/13/2023,350
"Tiles		 ",Sft,12/27/2023,100
"Tiles		 ",Sft,12/27/2023,100
"Tiles		 ",Sft,12/27/2023,88
Dust Controller,Cft,6/22/2021,200
Cable 1.5 rm BYA,Coil,11/8/2021,2674
Energy Saver Bulb 26W,Nos,5/6/2021,200
Cable 2 x 1.5 rm BYFY,Coil,2/22/2022,7666
Shower Rain,Nos,8/24/2016,60000
"CPVC Pipe 1.25""",Rft,10/10/2022,89.25
Shower Rain,Nos,1/13/2022,33600
"GI Pipe 4""",Rft,5/27/2019,486
"PVC Socket 3/4""",Nos,5/27/2019,4
"CPVC 1"" Ball Valve",Nos,7/5/2020,1156
"PVC Socket 3/4""",Nos,11/25/2020,4
CPVC glue (476 ml),Nos,3/9/2022,2654
Cable 2 x 1.5 rm BYFY,Coil,1/22/2023,6286.12
Bath Mixture,Nos,2/15/2022,41779.5
"Screw 3/4""",Gros,10/19/2022,65
"CPVC Pipe 1.25""",Rft,3/16/2023,97.75
CPVC glue (476 ml),Nos,3/16/2023,1421.2
"PVC Socket 3/4""",Nos,11/12/2019,4
Cpvc Union 3/4'',Nos,9/30/2021,505
CPVC glue (476 ml),Nos,9/26/2023,1421.2
"CPVC Socket 2""",Nos,9/26/2023,205.7
"Cpvc Brass Threaded female adaptor 1/2""x 3/4""",Nos,9/11/2022,229.5
Bath Mixture,Nos,9/14/2022,3685.9
"GI Ball Valve 1""",Nos,2/26/2023,420
"Thread Pipe 1""",Rft,2/27/2023,33
"Cable Tie 10""",Pkt,4/29/2023,103
"Flexible Pipe 1.5"" (EG)",Rft,11/30/2022,16
"Cable Tie 10""",Pkt,11/30/2022,105
"Screw Star 5/8""",Nos,4/2/2024,2.4
MCB 16A TP,Nos,4/20/2024,2850
"CPVC Pipe 1.25""",Rft,1/14/2023,97.75
"CPVC 1"" Ball Valve",Nos,9/11/2023,673.2
"Screw 3/4""",Gros,10/10/2022,65
CPVC glue (476 ml),Nos,10/10/2022,1621.8
"Cable Tie 10""",Pkt,7/1/2024,98
"Cpvc R Socket 1""X1.5""",Nos,3/14/2023,119.85
CPVC glue (476 ml),Nos,12/29/2022,2027.25
Submersible Pump 1.5 HP,Nos,11/4/2023,34200
"CPVC Socket 2""",Nos,11/19/2023,205.7
"Screw 3/4""",Gros,1/14/2024,90
Bricks (General) M/M,Nos,3/14/2024,18.2
Bricks (General) M/M,Nos,4/16/2025,18
Bricks (General) M/M,Nos,4/16/2025,18
Bricks (General) M/M,Nos,4/22/2025,18
Bricks (General) M/M,Nos,5/3/2025,18
Bricks (General) M/M,Nos,5/7/2025,18
Bricks (General) M/M,Nos,2/9/2025,18
Bricks (General) M/M,Nos,10/8/2024,18.2
Bricks (General) M/M,Nos,11/11/2024,18.2
Bricks (General) M/M,Nos,2/18/2024,18.2
Bricks (General) M/M,Nos,12/29/2024,18
Bricks (General) M/M,Nos,1/22/2025,18
Bricks (General) M/M,Nos,10/30/2024,18.2
Bricks (General) M/M,Nos,1/13/2025,18
Bricks (General) M/M,Nos,5/31/2025,18
Bricks (General) M/M,Nos,7/29/2024,18.7
Bricks (General) M/M,Nos,3/9/2025,18
Bricks (General) M/M,Nos,3/10/2025,18
Bricks (General) M/M,Nos,3/11/2025,18
Bricks (General) M/M,Nos,7/22/2025,18
Bricks (General) M/M,Nos,7/27/2025,18
Bricks (General) M/M,Nos,3/19/2025,18
Bricks (General) M/M,Nos,3/19/2025,18
Bricks (General) M/M,Nos,3/20/2025,18
Bricks (General) M/M,Nos,3/25/2025,18
Bricks (General) M/M,Nos,8/4/2025,18
Bricks (General) M/M,Nos,8/4/2025,18
Bricks (General) M/M,Nos,1/29/2025,18
Bricks (General) M/M,Nos,7/12/2025,18
PVC Mat 1 ,Sft,7/23/2014,98
Bricks (General) M/M,Nos,8/3/2015,9.8
Bricks (General) M/M,Nos,8/5/2015,9.8
Bricks (General) M/M,Nos,9/7/2021,11.1
Bricks (General) M/M,Nos,5/29/2025,17.7
Bricks (General) M/M,Nos,6/28/2025,17.7
Bricks (General) M/M,Nos,7/17/2025,17.7
Bricks (General) M/M,Nos,7/17/2025,17.7
Bricks (General) M/M,Nos,7/17/2025,17.7
Bricks (General) M/M,Nos,7/22/2025,17.7
Bricks (General) M/M,Nos,7/22/2025,17.7
Bricks (General) M/M,Nos,7/30/2025,17.7
Bricks (General) M/M,Nos,7/30/2025,17.7
Bricks (General) M/M,Nos,7/31/2025,17.7
Bricks (General) M/M,Nos,7/7/2025,17.7
"Screw 3/4""",Gros,1/14/2024,90
"GI Non Return Valve 2""",Nos,10/17/2023,3500
"CPVC Male Socket 1.5""",Nos,6/26/2025,1348.16
Basin Mixture,Nos,2/27/2025,87750
Basin Mixture,Nos,2/27/2025,86250
Refrigerator,Nos,3/13/2025,245609
Refrigerator,Nos,3/13/2025,441259
T5 tube set 1 Feet,Set,4/6/2025,230
MCB 20A SP,Nos,4/29/2025,541.8
Fan Dimmer,Nos,8/10/2023,3250
MK Box 2 Gang,Nos,9/5/2021,32
Profile Light,Meter,11/19/2023,1700
Refrigerator,Nos,8/19/2024,245609
LED flood light 50W,Nos,10/30/2024,2025
Refrigerator,Nos,1/2/2024,185907
Refrigerator,Nos,1/2/2024,195207
LED flood light 50W,Nos,1/4/2024,3000
"Hose Pipe 3/4""",Rft,1/11/2024,15
"CPVC Union Socket 1.5""",Nos,1/11/2024,467.5
"CPVC Male Socket 1.5""",Nos,1/11/2024,1302.2
Fan Dimmer,Nos,3/22/2023,812.5
MCB 20A SP,Nos,3/22/2023,266.5
Profile Light,Meter,4/23/2024,1200
Fan Dimmer,Nos,12/3/2022,605
"1.5"" CPVC Pipe",Rft,6/1/2023,150.45
"CPVC Ball Valve 1""",Nos,2/17/2024,837.25
T5 tube set 1 Feet,Set,10/4/2023,220
T5 tube set 1 Feet,Set,1/25/2024,220
T5 tube set 1 Feet,Set,1/25/2024,220
T5 tube set 1 Feet,Set,7/2/2024,220
T5 tube set 1 Feet,Set,7/2/2024,220
Profile Light,Meter,7/7/2024,1150
"Screw Star 1""",Gros,5/23/2024,150
"Hose Pipe 3/4""",Rft,1/22/2025,18
"Hose Pipe 3/4""",Rft,5/14/2025,16
Misc Plumbing Materials,Pakage,10/15/2024,16840
"Hose Pipe 3/4""",Rft,8/20/2024,16
"CPVC Socket 1""",Nos,7/22/2025,44.88
"CPVC Union Socket 1.5""",Nos,7/22/2025,570.24
Lamination Paper,Sft,3/24/2024,87.5
Lamination Paper,Sft,5/28/2024,68.75
Lamination Paper,Sft,5/28/2024,26.57
Screw (Gross),Gros,7/25/2023,345
Screw (Gross),Gros,12/15/2024,160
Screw (Gross),Gros,12/15/2024,110
Lamination Paper,Sft,10/23/2024,103.13
SS Cleaner,Nos,10/23/2024,1800
Super Glue,Nos,1/29/2025,100
Supply of SS U Channel (RFT),Rft,12/5/2020,181.07
Lamination Paper,Sft,4/7/2022,71.88
Lamination Paper,Sft,4/7/2022,62.5
Lamination Paper,Sft,4/7/2022,62.5
Lamination Paper,Sft,9/25/2022,68.75
Lamination Paper,Sft,4/13/2023,65.62
Lamination Paper,Sft,4/13/2023,570
Lamination Paper,Sft,4/13/2023,65.62
Lamination Paper,Sft,4/13/2023,81.25
Lamination Paper,Sft,4/18/2023,81.25
Lamination Paper,Sft,9/20/2023,62.5
Burma Teak Wood,Cft,3/27/2022,9000
Tixol/Vixol,Nos,9/10/2022,60
Thinner,Gallon,4/6/2023,1227
Burma Teak Wood,Cft,7/6/2022,9000
Tixol/Vixol,Nos,5/2/2023,40
Burma Teak Wood,Cft,12/31/2024,12900
Welding Rod,Pkt,11/28/2021,870
Drill Bit 10 mm (glass),Nos,2/12/2025,120
Tixol/Vixol,Nos,2/20/2025,100
Welding Rod,Pkt,9/1/2021,860
Welding Rod,Pkt,9/8/2021,860
Thinner,Gallon,11/4/2024,740
Welding Rod,Pkt,3/13/2025,1020
Welding Rod,Pkt,7/9/2025,1020
Drum (Full Size),Nos,9/12/2021,1700
Welding Rod,Pkt,9/12/2021,860
ACL,Ltr,12/24/2024,300
Burma Teak Wood,Cft,9/12/2021,7500
Welding Rod,Pkt,7/26/2025,1020
"Out threaded nozzle 1/2""",Nos,7/26/2025,75
Burma Teak Wood,Cft,1/29/2025,12900
Burma Teak Wood,Cft,1/29/2025,12900
Welding Rod,Pkt,7/7/2025,1020
Supply and Installation of Door Accessories,Job,1/7/2017,39930
LED Panel Light Set,Nos,11/23/2019,290
Water Proofing ( Job ),Job,3/2/2021,16134
Elevator (Passenger),Nos,1/31/2023,3039619
Elevator (Passenger),Nos,2/2/2023,574625
Water Proofing by Vandex super brushing (2 Coat),Sft,11/9/2016,75
Gondular Rent,Job,7/5/2022,25400
Water Proofing ( Job ),Job,7/6/2022,127910
ACP Donga Big Size,Pes,6/28/2015,2500
Edging Ribon,Rft,1/20/2015,8
12'' Conseal Latch (Bistro E),Nos,1/20/2015,900
5 mm Mirror glass auto Edge Polish,Sft,1/26/2015,230
25 Glass Rack Extended,Nos,2/3/2015,1400
Indigitor Lamp 12 volt,Nos,2/4/2015,840
LED Panel Light Set,Nos,2/18/2015,1500
Shelf  Making (Bistro E),Nos,11/27/2014,11499.33
Supply of installation of Stainless steel ne,Set,4/5/2015,2000
Sink Mixture Grohe Bau Curve.,Nos,5/6/2015,4455
Installation Testing And commissioning of the system,Job,3/2/2015,10000
Rectification work,Job,4/15/2021,64072
Energy saving Bulb 24 W for Bistro E,Nos,2/1/2016,225
Rectification work,Job,5/6/2021,18200
Water Proofing (PU coating),Sft,9/15/2021,105
Renedroc Plug,Kg,9/15/2021,350
Rectification work,Job,11/18/2019,70000
Rectification work,Job,9/14/2020,11578
Rectification work,Job,9/14/2020,16300
Rectification work,Job,10/29/2020,13130
Rectification work,Job,10/19/2020,28150
Rectification work,Job,2/24/2020,40000
Rectification work,Job,9/1/2020,40000
Rectification work,Job,11/10/2021,49742
Rectification work,Job,12/27/2020,12400
Rectification work,Job,9/13/2020,20953
Rectification work,Job,6/22/2021,53760
Rectification work,Job,8/9/2021,150000
Rectification work,Job,1/20/2018,164000
Rectification work,Job,3/18/2022,18155
Rectification work,Job,1/3/2022,250000
Rectification work,Job,3/14/2022,94969
Rectification work,Job,11/8/2021,70200
Rectification work,Job,6/3/2023,14043
ACP Ceiling Making,Sft,6/29/2015,80
White Shirt,Nos,6/29/2015,650
"1.5"" CPVC Pipe",Rft,7/22/2025,183.04
"CPVC Ball Valve 1""",Nos,7/22/2025,866.8
"1.5"" CPVC Pipe",Rft,9/12/2021,255
"CPVC Coupling 1.5""",Nos,9/12/2021,180
Basin Mixture,Nos,11/24/2020,20100
Basin Mixture,Nos,11/24/2020,21800
"1.5"" CPVC Pipe",Rft,1/8/2025,187.2
Cable 2 x 1.3 Rm BYFY,Coil,5/27/2021,5389
Rock,Nos,3/14/2024,270
T5 tube set 1 Feet,Set,7/6/2020,220
Fan Dimmer,Nos,7/6/2020,825
Rock,Nos,10/20/2024,270
"Hose Pipe 3/4""",Rft,10/20/2024,13
Cable 3 x 4 Rm BYFY,Meter,10/20/2024,283.24
Rock,Nos,3/25/2025,215
"CPVC Socket 1""",Nos,3/25/2021,69
Pillar Cock,Nos,9/11/2022,2168.9
Pillar Cock,Nos,9/11/2022,1635.9
MCB 20A SP,Nos,9/11/2022,196.1
Fan Dimmer,Nos,9/11/2022,413
"PVC Bend 3/4""",Nos,7/13/2016,5
"PVC Bend 3/4""",Nos,7/12/2015,5
T5 tube set 3 Feet,Set,2/27/2023,330
T5 tube set 3 Feet,Set,10/17/2022,330
"SS Pipe 3/4""",Rft,10/19/2022,60
"UPVC Plain Tee 4"" x 2""",Nos,12/1/2022,125.6
"SS Pipe 3/4""",Rft,12/13/2022,60
TV Repair,Job,12/22/2022,48000
"PVC Bend 3/4""",Nos,12/24/2022,3.75
Bottle Trap,Nos,12/30/2020,2750
TV Repair,Job,10/17/2023,2000
"CPVC Elbow Plain 1.5""",Nos,11/28/2022,164.05
Current Transformer(CT),Nos,11/19/2020,250
Hand Shower,Nos,2/9/2025,25555
T5 tube set 3 Feet,Set,12/1/2022,330
"Cpvc female Elbow 2""",Nos,5/17/2023,110
Bottle Trap,Nos,5/18/2023,3082
T5 tube set 3 Feet,Set,4/6/2022,300
"PVC Bend 3/4""",Nos,4/7/2022,3.75
2.5 rm Cable BYA,Coil,11/9/2024,4960
"CPVC Elbow 2""",Nos,8/2/2022,318.75
T5 tube set 3 Feet,Set,4/13/2023,330
Bottle Trap,Nos,4/19/2023,3082
2.5 rm Cable BYA,Coil,1/14/2025,4960
Hand Shower,Nos,10/7/2023,19270
Cable Internet,Drum,11/30/2021,13800
"CPVC Cap 2""",Nos,11/30/2021,245
CCTV Installation,Set,2/6/2023,2000
"PVC Bend 3/4""",Nos,2/24/2025,6
"PVC Bend 3/4""",Nos,3/14/2023,3.75
Cable 16 RM NYY,Meter,3/13/2025,352.85
T5 tube set 3 Feet,Set,4/6/2025,350
2.5 rm Cable BYA,Coil,4/16/2025,4910.4
2.5 rm Cable BYA,Coil,11/8/2023,4528.44
"PVC Bend 3/4""",Nos,12/17/2024,6
MCB 6A SP,Nos,4/29/2025,541.8
"UPVC Plain Tee 4"" x 2""",Nos,10/27/2024,128.8
LED light set 3w,Set,11/29/2017,2300
Gas Tape,Nos,6/8/2024,1500
"UPVC Socket 6""",Nos,2/8/2014,287
"UPVC Plain Bend 6""",Nos,2/8/2014,572
"UPVC Pipe 6""",Rft,1/1/2014,150
"UPVC Socket 6""",Nos,1/1/2014,265
"UPVC Plain Bend 6""",Nos,1/2/2014,572
LED flood light 20 W,Set,12/16/2015,3000
LED flood light 80W,Nos,12/16/2015,14000
"CPVC End Cap 3/4""",Nos,8/17/2024,20.4
Bottle Trap,Nos,12/8/2022,3082
2.5 rm Cable BYA,Coil,5/24/2015,2535
Cable Internet,Drum,5/27/2015,13700
"CPVC Elbow 2""",Nos,7/16/2022,318.75
2.5 rm Cable BYA,Coil,11/7/2022,3849.08
2.5 rm Cable BYA,Coil,11/7/2022,3849.08
Shower fittings,Set,3/29/2014,49000
"PVC Bend 3/4""",Nos,10/31/2022,3.75
"CPVC Elbow Plain 1.25""",Nos,7/8/2013,113.6
"Tube Light 4'-0"" Long",Nos,9/18/2013,470
"PVC Pipe 3/4""",Rft,9/12/2013,6
Burma Teak Wood,Cft,10/31/2016,6300
Burma Teak Wood,Cft,11/1/2016,6300
Welding Rod,Pkt,4/20/2015,840
Sand Screening Net,Rft,3/10/2014,66
Burma Teak Wood,Cft,3/17/2014,7400
Burma Teak Wood,Cft,3/17/2015,7800
Burma Teak Wood,Cft,3/17/2015,7800
Lock Drawer,Nos,12/10/2015,90
SS Handle,Nos,10/19/2015,275
SS Handle,Nos,10/19/2015,275
Burma Teak Wood,Cft,12/12/2015,7100
Burma Teak Wood,Cft,12/12/2015,7100
Burma Teak Wood,Cft,12/12/2015,7500
Burma Teak Wood,Cft,12/12/2015,7500
Welding Rod,Pkt,12/5/2013,840
Burma Teak Wood,Cft,12/21/2013,7000
Thinner,Gallon,1/12/2014,480
Burma Teak Wood,Cft,4/10/2016,6000
Rawl Bolt 10mm,Nos,3/27/2016,18
Burma Teak Wood,Cft,3/22/2017,6300
Wire Brush (Steel),Nos,10/13/2021,35
Welding Rod,Pkt,10/13/2021,860
Welding Rod,Pkt,10/13/2021,870
Welding Rod,Pkt,2/9/2022,860
Welding Rod,Pkt,2/12/2022,870
Wire Brush (Steel),Nos,10/5/2021,35
Welding Rod,Pkt,10/5/2021,860
Cork sheet 15 mm,Nos,12/3/2024,250
Wire Brush (Steel),Nos,3/20/2022,40
Wire Brush (Steel),Nos,9/5/2021,35
Welding Rod,Pkt,9/5/2021,860
Nut-Bolt with Washer,Kg,1/16/2017,90
Nut-Bolt with Washer,Kg,1/16/2017,90
Super Glue,Nos,2/9/2023,90
Lamination Paper,Sft,6/1/2022,71.88
Nut-Bolt with Washer,Kg,11/12/2019,118
Drill Bit 12mm,Nos,11/12/2019,150
Drill Bit- 6.5mm,Nos,11/12/2019,80
Super Glue,Nos,3/27/2022,95
Caution Tape,Nos,9/10/2022,100
Super Glue,Nos,5/7/2025,100
Screw (Gross),Gros,8/20/2023,75
Super Glue,Nos,8/20/2023,80
Flooor Rug,Nos,8/1/2024,15808.87
Flooor Rug,Nos,8/1/2024,18020.48
Flooor Rug,Nos,8/1/2024,14170.65
Super Glue,Nos,5/1/2021,95
Super Glue,Nos,12/29/2019,95
Super Glue,Nos,8/19/2021,95
Supply of SS U Channel (RFT),Rft,11/4/2021,120
Super Glue,Nos,2/13/2020,100
Super Glue,Nos,3/13/2021,95
Super Glue,Nos,6/21/2021,95
Super Glue,Nos,1/22/2025,100
Drill Bit 12mm,Nos,7/28/2024,200
Super Glue,Nos,2/24/2025,100
Drill Bit 12mm,Nos,7/26/2025,200
Drill Bit- 6.5mm,Nos,7/26/2025,120
"MS Reducer 3/4"" to 1/2""",Nos,7/26/2025,50
Super Glue,Nos,11/24/2016,100
Super Glue,Nos,7/7/2020,105
Hinge,Nos,4/9/2014,25
"GI Nail 1""",Kg,4/9/2014,80
"GI Nail 1""",Kg,3/11/2015,75
Super Glue,Nos,11/28/2015,110
"GI Nail 1""",Kg,12/5/2013,90
Super Glue,Nos,3/26/2016,110
Caution Tape,Nos,4/11/2021,300
Caution Tape,Nos,12/21/2022,150
Caution Tape,Nos,12/22/2021,300
Caution Tape,Nos,12/22/2021,300
Caution Tape,Nos,12/25/2021,300
Caution Tape,Nos,6/15/2022,120
Nut-Bolt with Washer,Kg,10/13/2021,130
Caution Tape,Nos,8/1/2022,250
Caution Tape,Nos,7/28/2021,300
Caution Tape,Nos,2/9/2022,300
Caution Tape,Nos,10/19/2022,120
Super Glue,Nos,5/15/2025,100
Nut-Bolt with Washer,Kg,7/1/2021,130
Caution Tape,Nos,5/15/2022,250
Caution Tape,Nos,3/18/2022,300
Nut-Bolt with Washer,Kg,9/5/2021,150
Belcha (Steel),Nos,9/5/2021,380
Belcha (Steel),Nos,9/5/2021,380
Spot Light,Nos,9/23/2013,1350
"Flexible Pipe 1.25"" (EG)",Rft,11/3/2013,11
Push Shower,Nos,10/14/2017,595
Magnetic Contactor 260A,Nos,6/9/2014,45840
"PVC Pipe 3/4""",Rft,3/10/2014,8
"PVC Socket 1""",Nos,3/10/2014,6
Thread Tape,Nos,3/21/2014,20
LED light set 5w,Nos,11/18/2013,2450
"PVC Pipe 3/4""",Rft,3/8/2022,8
"PVC Pipe 3/4""",Rft,4/5/2022,6
PVC Extension Board,Nos,1/18/2022,6700
"PVC Pipe 3/4""",Rft,1/18/2022,8
"PVC Pipe 3/4""",Rft,3/20/2022,8
"PVC Pipe 3/4""",Rft,7/13/2013,7
Cable 4 RM BYA 1 ,Coil,7/14/2013,6121
LED T5 tube light 4 feet,Set,4/11/2022,350
"PVC Pipe 3/4""",Rft,4/12/2022,6
Spot Light,Nos,4/20/2022,780
Change Over switch 150A,Nos,3/11/2015,11500
"SDB Box 30""x 24""x 7""",Nos,3/9/2022,13500
"Cpvc bushing 3""X 2.5""",Nos,8/13/2017,964
LED T5 tube light 4 feet,Set,5/17/2022,350
"PVC Pipe 3/4""",Rft,2/10/2022,8
Cable 4 RM BYA 1 ,Coil,1/8/2014,5148
"UPVC Socket 1.5""",Nos,5/14/2017,63
"UPVC Plain Tee 4""",Nos,11/11/2023,180
"PVC Pipe 3/4""",Rft,3/25/2021,8
"PVC Pipe 3/4""",Rft,6/14/2022,6
Shower Mixer,Nos,1/13/2022,24150
"PVC Pipe 3/4""",Rft,4/25/2022,6
LED flood light 100W,Nos,10/16/2021,3800
"UPVC Plain Tee 4""",Nos,7/30/2022,193.52
Thread Tape,Nos,9/26/2021,28
"PVC Bend 1.25""",Nos,7/25/2023,11
LED T5 tube light 4 feet,Set,12/25/2021,350
"PVC Pipe 3/4""",Rft,3/14/2022,8
Thread Tape,Nos,2/13/2024,15
Shower Head,Nos,11/28/2021,25500
Shower Mixer,Nos,11/28/2021,15000
"UPVC Plain Tee 4""",Nos,4/22/2025,168.39
"PVC Pipe 3/4""",Rft,2/9/2025,8
Digital Temperature & Humidity Meter,Nos,2/9/2025,4800
"Saddle Clamp 1.25""",Nos,8/7/2025,12.5
"PVC Socket 1""",Nos,6/5/2023,4.5
"PVC Pipe 3/4""",Rft,6/5/2023,7
Pen (Red-Gel),Pes,5/29/2025,20
